seat_id,x,y,z
right_seats.1852,113.8633,83.7609,15.9391
left_seats.1853,113.8633,-5.7046,14.708
right_seats.1853,113.8633,84.5458,16.3494
left_seats.1854,113.8633,-6.4896,15.1184
right_seats.1854,113.8633,85.3307,16.7598
left_seats.1855,113.8633,-7.2745,15.5287
right_seats.1855,114.3354,78.2663,13.0666
left_seats.1856,113.8633,-8.0594,15.9391
right_seats.1856,114.3354,79.0513,13.477
left_seats.1857,113.8633,-8.8444,16.3494
right_seats.1857,114.3354,79.8362,13.8873
left_seats.1858,113.8633,-9.6293,16.7598
right_seats.1858,114.3354,80.6211,14.2977
left_seats.1859,114.3354,-2.5649,13.0666
right_seats.1859,114.3354,81.4061,14.708
left_seats.1860,114.3354,-3.3498,13.477
right_seats.1860,114.3354,82.191,15.1184
left_seats.1861,114.3354,-4.1348,13.8873
right_seats.1861,114.3354,82.9759,15.5287
left_seats.1862,114.3354,-4.9197,14.2977
right_seats.1862,114.3354,83.7609,15.9391
left_seats.1863,114.3354,-5.7046,14.708
right_seats.1863,114.3354,84.5458,16.3494
left_seats.1864,114.3354,-6.4896,15.1184
right_seats.1864,114.3354,85.3307,16.7598
left_seats.1865,114.3354,-7.2745,15.5287
right_seats.1865,114.8074,78.2663,13.0666
left_seats.1866,114.3354,-8.0594,15.9391
right_seats.1866,114.8074,79.0513,13.477
left_seats.1867,114.3354,-8.8444,16.3494
right_seats.1867,114.8074,79.8362,13.8873
left_seats.1868,114.3354,-9.6293,16.7598
right_seats.1868,114.8074,80.6211,14.2977
left_seats.1869,114.8074,-2.5649,13.0666
right_seats.1869,114.8074,81.4061,14.708
left_seats.1870,114.8074,-3.3498,13.477
right_seats.1870,114.8074,82.191,15.1184
left_seats.1871,114.8074,-4.1348,13.8873
right_seats.1871,114.8074,82.9759,15.5287
left_seats.1872,114.8074,-4.9197,14.2977
right_seats.1872,114.8074,83.7609,15.9391
left_seats.1873,114.8074,-5.7046,14.708
right_seats.1873,114.8074,84.5458,16.3494
left_seats.1874,114.8074,-6.4896,15.1184
right_seats.1874,114.8074,85.3307,16.7598
left_seats.1875,114.8074,-7.2745,15.5287
right_seats.1875,115.2795,78.2663,13.0666
left_seats.1876,114.8074,-8.0594,15.9391
right_seats.1876,115.2795,79.0513,13.477
left_seats.1877,114.8074,-8.8444,16.3494
right_seats.1877,115.2795,79.8362,13.8873
left_seats.1878,114.8074,-9.6293,16.7598
right_seats.1878,115.2795,80.6211,14.2977
left_seats.1879,115.2795,-2.5649,13.0666
right_seats.1879,115.2795,81.4061,14.708
left_seats.1880,115.2795,-3.3498,13.477
right_seats.1880,115.2795,82.191,15.1184
left_seats.1881,115.2795,-4.1348,13.8873
right_seats.1881,115.2795,82.9759,15.5287
left_seats.1882,115.2795,-4.9197,14.2977
right_seats.1882,115.2795,83.7609,15.9391
left_seats.1883,115.2795,-5.7046,14.708
right_seats.1883,115.2795,84.5458,16.3494
left_seats.1884,115.2795,-6.4896,15.1184
right_seats.1884,115.2795,85.3307,16.7598
left_seats.1885,115.2795,-7.2745,15.5287
right_seats.1885,115.7516,78.2663,13.0666
left_seats.1886,115.2795,-8.0594,15.9391
right_seats.1886,115.7516,79.0513,13.477
left_seats.1887,115.2795,-8.8444,16.3494
right_seats.1887,115.7516,79.8362,13.8873
left_seats.1888,115.2795,-9.6293,16.7598
right_seats.1888,115.7516,80.6211,14.2977
left_seats.1889,115.7516,-2.5649,13.0666
right_seats.1889,115.7516,81.4061,14.708
left_seats.1890,115.7516,-3.3498,13.477
right_seats.1890,115.7516,82.191,15.1184
left_seats.1891,115.7516,-4.1348,13.8873
right_seats.1891,115.7516,82.9759,15.5287
left_seats.1892,115.7516,-4.9197,14.2977
right_seats.1892,115.7516,83.7609,15.9391
left_seats.1893,115.7516,-5.7046,14.708
right_seats.1893,115.7516,84.5458,16.3494
left_seats.1894,115.7516,-6.4896,15.1184
right_seats.1894,115.7516,85.3307,16.7598
left_seats.1895,115.7516,-7.2745,15.5287
right_seats.1895,116.2237,78.2663,13.0666
left_seats.1896,115.7516,-8.0594,15.9391
right_seats.1896,116.2237,79.0513,13.477
left_seats.1897,115.7516,-8.8444,16.3494
right_seats.1897,116.2237,79.8362,13.8873
left_seats.1898,115.7516,-9.6293,16.7598
right_seats.1898,116.2237,80.6211,14.2977
left_seats.1899,116.2237,-2.5649,13.0666
right_seats.1899,116.2237,81.4061,14.708
left_seats.1900,116.2237,-3.3498,13.477
right_seats.1900,116.2237,82.191,15.1184
left_seats.1901,116.2237,-4.1348,13.8873
right_seats.1901,116.2237,82.9759,15.5287
left_seats.1902,116.2237,-4.9197,14.2977
right_seats.1902,116.2237,83.7609,15.9391
left_seats.1903,116.2237,-5.7046,14.708
right_seats.1903,116.2237,84.5458,16.3494
left_seats.1904,116.2237,-6.4896,15.1184
right_seats.1904,116.2237,85.3307,16.7598
left_seats.1905,116.2237,-7.2745,15.5287
right_seats.1905,116.6958,78.2663,13.0666
left_seats.1906,116.2237,-8.0594,15.9391
right_seats.1906,116.6958,79.0513,13.477
left_seats.1907,116.2237,-8.8444,16.3494
right_seats.1907,116.6958,79.8362,13.8873
left_seats.1908,116.2237,-9.6293,16.7598
right_seats.1908,116.6958,80.6211,14.2977
left_seats.1909,116.6958,-2.5649,13.0666
right_seats.1909,116.6958,81.4061,14.708
left_seats.1910,116.6958,-3.3498,13.477
right_seats.1910,116.6958,82.191,15.1184
left_seats.1911,116.6958,-4.1348,13.8873
right_seats.1911,116.6958,82.9759,15.5287
left_seats.1912,116.6958,-4.9197,14.2977
right_seats.1912,116.6958,83.7609,15.9391
left_seats.1913,116.6958,-5.7046,14.708
right_seats.1913,116.6958,84.5458,16.3494
left_seats.1914,116.6958,-6.4896,15.1184
right_seats.1914,116.6958,85.3307,16.7598
left_seats.1915,116.6958,-7.2745,15.5287
right_seats.1915,117.1679,78.2663,13.0666
left_seats.1916,116.6958,-8.0594,15.9391
right_seats.1916,117.1679,79.0513,13.477
left_seats.1917,116.6958,-8.8444,16.3494
right_seats.1917,117.1679,79.8362,13.8873
left_seats.1918,116.6958,-9.6293,16.7598
right_seats.1918,117.1679,80.6211,14.2977
left_seats.1919,117.1679,-2.5649,13.0666
right_seats.1919,117.1679,81.4061,14.708
left_seats.1920,117.1679,-3.3498,13.477
right_seats.1920,117.1679,82.191,15.1184
left_seats.1921,117.1679,-4.1348,13.8873
right_seats.1921,117.1679,82.9759,15.5287
left_seats.1922,117.1679,-4.9197,14.2977
right_seats.1922,117.1679,83.7609,15.9391
left_seats.1923,117.1679,-5.7046,14.708
right_seats.1923,117.1679,84.5458,16.3494
left_seats.1924,117.1679,-6.4896,15.1184
right_seats.1924,117.1679,85.3307,16.7598
left_seats.1925,117.1679,-7.2745,15.5287
right_seats.1925,117.64,78.2663,13.0666
left_seats.1926,117.1679,-8.0594,15.9391
right_seats.1926,117.64,79.0513,13.477
left_seats.1927,117.1679,-8.8444,16.3494
right_seats.1927,117.64,79.8362,13.8873
left_seats.1928,117.1679,-9.6293,16.7598
right_seats.1928,117.64,80.6211,14.2977
left_seats.1929,117.64,-2.5649,13.0666
right_seats.1929,117.64,81.4061,14.708
left_seats.1930,117.64,-3.3498,13.477
right_seats.1930,117.64,82.191,15.1184
left_seats.1931,117.64,-4.1348,13.8873
right_seats.1931,117.64,82.9759,15.5287
left_seats.1932,117.64,-4.9197,14.2977
right_seats.1932,117.64,83.7609,15.9391
left_seats.1933,117.64,-5.7046,14.708
right_seats.1933,117.64,84.5458,16.3494
left_seats.1934,117.64,-6.4896,15.1184
right_seats.1934,117.64,85.3307,16.7598
left_seats.1935,117.64,-7.2745,15.5287
right_seats.1935,118.1121,78.2663,13.0666
left_seats.1936,117.64,-8.0594,15.9391
right_seats.1936,118.1121,79.0513,13.477
left_seats.1937,117.64,-8.8444,16.3494
right_seats.1937,118.1121,79.8362,13.8873
left_seats.1938,117.64,-9.6293,16.7598
right_seats.1938,118.1121,80.6211,14.2977
left_seats.1939,118.1121,-2.5649,13.0666
right_seats.1939,118.1121,81.4061,14.708
left_seats.1940,118.1121,-3.3498,13.477
right_seats.1940,118.1121,82.191,15.1184
left_seats.1941,118.1121,-4.1348,13.8873
right_seats.1941,118.1121,82.9759,15.5287
left_seats.1942,118.1121,-4.9197,14.2977
right_seats.1942,118.1121,83.7609,15.9391
left_seats.1943,118.1121,-5.7046,14.708
right_seats.1943,118.1121,84.5458,16.3494
left_seats.1944,118.1121,-6.4896,15.1184
right_seats.1944,118.1121,85.3307,16.7598
left_seats.1945,118.1121,-7.2745,15.5287
right_seats.1945,118.5841,78.2663,13.0666
left_seats.1946,118.1121,-8.0594,15.9391
right_seats.1946,118.5841,79.0513,13.477
left_seats.1947,118.1121,-8.8444,16.3494
right_seats.1947,118.5841,79.8362,13.8873
left_seats.1948,118.1121,-9.6293,16.7598
right_seats.1948,118.5841,80.6211,14.2977
left_seats.1949,118.5842,-2.5649,13.0666
right_seats.1949,118.5841,81.4061,14.708
left_seats.1950,118.5842,-3.3498,13.477
right_seats.1950,118.5841,82.191,15.1184
left_seats.1951,118.5842,-4.1348,13.8873
right_seats.1951,118.5841,82.9759,15.5287
left_seats.1952,118.5842,-4.9197,14.2977
right_seats.1952,118.5841,83.7609,15.9391
left_seats.1953,118.5842,-5.7046,14.708
right_seats.1953,118.5841,84.5458,16.3494
left_seats.1954,118.5842,-6.4896,15.1184
right_seats.1954,118.5841,85.3307,16.7598
left_seats.1955,118.5842,-7.2745,15.5287
left_seats.1956,118.5842,-8.0594,15.9391
left_seats.1957,118.5842,-8.8444,16.3494
left_seats.1958,118.5842,-9.6293,16.7598
